Match_ID,Div,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG
4779,D1,2017,01/10/2017,Hertha,Bayern Munich,-1,-1
4780,D1,2017,05/11/2017,Dortmund,Bayern Munich,-1,-1
4781,D1,2017,29/10/2017,Hannover,Dortmund,-1,-1
4782,D1,2017,30/04/2018,Werder Bremen,Dortmund,-1,-1
4783,D1,2017,05/02/2018,FC Koln,Dortmund,-1,-1
4784,D1,2017,22/01/2018,Hertha,Dortmund,-1,-1
4785,D1,2017,05/03/2018,RB Leipzig,Dortmund,-1,-1
4786,D1,2017,02/04/2018,Bayern Munich,Dortmund,-1,-1
4787,D1,2017,16/04/2018,Schalke 04,Dortmund,-1,-1
4788,D1,2017,20/08/2017,Wolfsburg,Dortmund,-1,-1
4789,D1,2017,10/09/2017,Freiburg,Dortmund,-1,-1
4790,D1,2017,22/10/2017,Ein Frankfurt,Dortmund,-1,-1
4791,D1,2017,03/12/2017,Leverkusen,Dortmund,-1,-1
4792,D1,2017,19/11/2017,Stuttgart,Dortmund,-1,-1
4793,D1,2017,12/05/2018,Hoffenheim,Dortmund,-1,-1
4794,D1,2017,13/12/2017,Mainz,Dortmund,-1,-1
4795,D1,2017,20/09/2017,Hamburg,Dortmund,-1,-1
4796,D1,2017,01/10/2017,Augsburg,Dortmund,-1,-1
4797,D1,2017,19/02/2018,M'gladbach,Dortmund,-1,-1
4798,D2,2017,17/09/2017,Regensburg,Dresden,-1,-1
4799,D2,2017,23/04/2018,Kaiserslautern,Dresden,-1,-1
4800,D2,2017,23/10/2017,Nurnberg,Dresden,-1,-1
4801,D2,2017,25/09/2017,Darmstadt,Dresden,-1,-1
4802,D2,2017,06/11/2017,Kiel,Dresden,-1,-1
4803,D2,2017,26/02/2018,Bielefeld,Dresden,-1,-1
4804,D2,2017,28/08/2017,Bochum,Dresden,-1,-1
4805,D2,2017,12/02/2018,Greuther Furth,Dresden,-1,-1
4806,D2,2017,27/11/2017,Fortuna Dusseldorf,Dresden,-1,-1
4807,D2,2017,07/08/2017,St Pauli,Dresden,-1,-1
4808,D2,2017,09/04/2018,Braunschweig,Dresden,-1,-1
4809,D2,2017,11/12/2017,Union Berlin,Dresden,-1,-1
4810,D2,2017,06/05/2018,Erzgebirge Aue,Dresden,-1,-1
4811,D2,2017,02/10/2017,Heidenheim,Dresden,-1,-1
4812,D2,2017,18/12/2017,Duisburg,Dresden,-1,-1
4813,D2,2017,19/03/2018,Ingolstadt,Dresden,-1,-1
4814,D2,2017,29/01/2018,Sandhausen,Dresden,-1,-1
4815,D2,2017,31/07/2017,Dresden,Duisburg,-1,-1
4816,D2,2017,21/09/2017,Ingolstadt,Duisburg,-1,-1
4817,D2,2017,02/10/2017,Fortuna Dusseldorf,Duisburg,-1,-1
4818,D2,2017,09/04/2018,Union Berlin,Duisburg,-1,-1
4819,D2,2017,11/12/2017,St Pauli,Duisburg,-1,-1
4820,D2,2017,11/09/2017,Bielefeld,Duisburg,-1,-1
4821,D2,2017,23/04/2018,Erzgebirge Aue,Duisburg,-1,-1
4822,D2,2017,19/03/2018,Braunschweig,Duisburg,-1,-1
4823,D2,2017,05/02/2018,Darmstadt,Duisburg,-1,-1
4824,D2,2017,27/11/2017,Regensburg,Duisburg,-1,-1
4825,D2,2017,23/10/2017,Kaiserslautern,Duisburg,-1,-1
4826,D2,2017,06/11/2017,Sandhausen,Duisburg,-1,-1
4827,D2,2017,25/01/2018,Bochum,Duisburg,-1,-1
4828,D2,2017,05/03/2018,Kiel,Duisburg,-1,-1
4829,D2,2017,21/08/2017,Heidenheim,Duisburg,-1,-1
4830,D2,2017,19/02/2018,Nurnberg,Duisburg,-1,-1
4831,D2,2017,06/05/2018,Greuther Furth,Duisburg,-1,-1
4832,D1,2017,30/04/2018,Bayern Munich,Ein Frankfurt,-1,-1
4833,D1,2017,20/09/2017,FC Koln,Ein Frankfurt,-1,-1
4834,D1,2017,29/10/2017,Mainz,Ein Frankfurt,-1,-1
4835,D1,2017,10/09/2017,M'gladbach,Ein Frankfurt,-1,-1
4836,D1,2017,02/04/2018,Werder Bremen,Ein Frankfurt,-1,-1
4837,D1,2017,05/02/2018,Augsburg,Ein Frankfurt,-1,-1
4838,D1,2017,26/02/2018,Stuttgart,Ein Frankfurt,-1,-1
4839,D1,2017,20/08/2017,Freiburg,Ein Frankfurt,-1,-1
4840,D1,2017,19/11/2017,Hoffenheim,Ein Frankfurt,-1,-1
4841,D1,2017,12/03/2018,Dortmund,Ein Frankfurt,-1,-1
4842,D1,2017,13/12/2017,Hamburg,Ein Frankfurt,-1,-1
4843,D1,2017,24/09/2017,RB Leipzig,Ein Frankfurt,-1,-1
4844,D1,2017,12/05/2018,Schalke 04,Ein Frankfurt,-1,-1
4845,D1,2017,16/04/2018,Leverkusen,Ein Frankfurt,-1,-1
4846,D1,2017,03/12/2017,Hertha,Ein Frankfurt,-1,-1
4847,D1,2017,15/10/2017,Hannover,Ein Frankfurt,-1,-1
4848,D1,2017,22/01/2018,Wolfsburg,Ein Frankfurt,-1,-1
4849,D1,2017,24/09/2017,Hannover,FC Koln,-1,-1
4850,D1,2017,22/01/2018,Hamburg,FC Koln,-1,-1
4851,D1,2017,26/02/2018,RB Leipzig,FC Koln,-1,-1
4852,D1,2017,30/04/2018,Freiburg,FC Koln,-1,-1
4853,D1,2017,13/12/2017,Bayern Munich,FC Koln,-1,-1
4854,D1,2017,16/04/2018,Hertha,FC Koln,-1,-1
4855,D1,2017,10/09/2017,Augsburg,FC Koln,-1,-1
4856,D1,2017,12/03/2018,Werder Bremen,FC Koln,-1,-1
4857,D1,2017,15/10/2017,Stuttgart,FC Koln,-1,-1
4858,D1,2017,03/12/2017,Schalke 04,FC Koln,-1,-1
4859,D1,2017,02/04/2018,Hoffenheim,FC Koln,-1,-1
4860,D1,2017,20/08/2017,M'gladbach,FC Koln,-1,-1
4861,D1,2017,12/02/2018,Ein Frankfurt,FC Koln,-1,-1
4862,D1,2017,19/11/2017,Mainz,FC Koln,-1,-1
4863,D1,2017,17/09/2017,Dortmund,FC Koln,-1,-1
4864,D1,2017,12/05/2018,Wolfsburg,FC Koln,-1,-1
4865,D1,2017,29/10/2017,Leverkusen,FC Koln,-1,-1
4866,D1,2017,17/09/2017,Leverkusen,Freiburg,-1,-1
4867,D1,2017,23/04/2018,Hamburg,Freiburg,-1,-1
4868,D1,2017,16/04/2018,Mainz,Freiburg,-1,-1
4869,D1,2017,15/01/2018,Ein Frankfurt,Freiburg,-1,-1
4870,D1,2017,29/01/2018,Dortmund,Freiburg,-1,-1
4871,D1,2017,12/03/2018,Hertha,Freiburg,-1,-1
4872,D1,2017,19/11/2017,Wolfsburg,Freiburg,-1,-1
4873,D1,2017,05/05/2018,M'gladbach,Freiburg,-1,-1
4874,D1,2017,10/12/2017,FC Koln,Freiburg,-1,-1
4875,D1,2017,24/09/2017,Werder Bremen,Freiburg,-1,-1
4876,D1,2017,15/10/2017,Bayern Munich,Freiburg,-1,-1
4877,D1,2017,02/04/2018,Schalke 04,Freiburg,-1,-1
4878,D1,2017,17/12/2017,Augsburg,Freiburg,-1,-1
4879,D1,2017,27/08/2017,RB Leipzig,Freiburg,-1,-1
4880,D1,2017,26/02/2018,Hoffenheim,Freiburg,-1,-1
4881,D1,2017,12/02/2018,Hannover,Freiburg,-1,-1
4882,D1,2017,29/10/2017,Stuttgart,Freiburg,-1,-1
4883,D1,2017,15/01/2018,Augsburg,Hamburg,-1,-1
4884,D1,2017,30/04/2018,Wolfsburg,Hamburg,-1,-1
4885,D1,2017,16/04/2018,Hoffenheim,Hamburg,-1,-1
4886,D1,2017,12/03/2018,Bayern Munich,Hamburg,-1,-1
4887,D1,2017,12/02/2018,Dortmund,Hamburg,-1,-1
4888,D1,2017,27/08/2017,FC Koln,Hamburg,-1,-1
4889,D1,2017,05/05/2018,Ein Frankfurt,Hamburg,-1,-1
4890,D1,2017,29/10/2017,Hertha,Hamburg,-1,-1
4891,D1,2017,29/01/2018,RB Leipzig,Hamburg,-1,-1
4892,D1,2017,17/09/2017,Hannover,Hamburg,-1,-1
4893,D1,2017,17/12/2017,M'gladbach,Hamburg,-1,-1
4894,D1,2017,15/10/2017,Mainz,Hamburg,-1,-1
4895,D1,2017,19/11/2017,Schalke 04,Hamburg,-1,-1
4896,D1,2017,03/12/2017,Freiburg,Hamburg,-1,-1
4897,D1,2017,26/02/2018,Werder Bremen,Hamburg,-1,-1
4898,D1,2017,24/09/2017,Leverkusen,Hamburg,-1,-1
4899,D1,2017,02/04/2018,Stuttgart,Hamburg,-1,-1
4900,D2,2017,20/11/2017,Dresden,Kaiserslautern,-1,-1
4901,D2,2017,25/09/2017,Union Berlin,Kaiserslautern,-1,-1
4902,D2,2017,16/04/2018,Bochum,Kaiserslautern,-1,-1
4903,D2,2017,31/07/2017,Nurnberg,Kaiserslautern,-1,-1
4904,D2,2017,21/08/2017,Fortuna Dusseldorf,Kaiserslautern,-1,-1
4905,D2,2017,17/09/2017,Sandhausen,Kaiserslautern,-1,-1
4906,D2,2017,16/10/2017,St Pauli,Kaiserslautern,-1,-1
4907,D2,2017,04/12/2017,Heidenheim,Kaiserslautern,-1,-1
4908,D2,2017,25/01/2018,Darmstadt,Kaiserslautern,-1,-1
4909,D2,2017,26/02/2018,Erzgebirge Aue,Kaiserslautern,-1,-1
4910,D2,2017,11/09/2017,Kiel,Kaiserslautern,-1,-1
4911,D2,2017,12/03/2018,Greuther Furth,Kaiserslautern,-1,-1
4912,D2,2017,13/05/2018,Ingolstadt,Kaiserslautern,-1,-1
4913,D2,2017,02/04/2018,Duisburg,Kaiserslautern,-1,-1
4914,D2,2017,30/04/2018,Bielefeld,Kaiserslautern,-1,-1
4915,D2,2017,30/10/2017,Regensburg,Kaiserslautern,-1,-1
4916,D2,2017,05/02/2018,Braunschweig,Kaiserslautern,-1,-1
4917,D1,2017,18/08/2017,Bayern Munich,Leverkusen,-1,-1
4918,D1,2017,17/12/2017,Hannover,Leverkusen,-1,-1
4919,D1,2017,05/03/2018,Wolfsburg,Leverkusen,-1,-1
4920,D1,2017,22/10/2017,M'gladbach,Leverkusen,-1,-1
4921,D1,2017,22/01/2018,Hoffenheim,Leverkusen,-1,-1
4922,D1,2017,09/04/2018,RB Leipzig,Leverkusen,-1,-1
4923,D1,2017,19/02/2018,Hamburg,Leverkusen,-1,-1
4924,D1,2017,23/04/2018,Dortmund,Leverkusen,-1,-1
4925,D1,2017,01/10/2017,Schalke 04,Leverkusen,-1,-1
4926,D1,2017,20/09/2017,Hertha,Leverkusen,-1,-1
4927,D1,2017,10/12/2017,Stuttgart,Leverkusen,-1,-1
4928,D1,2017,18/03/2018,FC Koln,Leverkusen,-1,-1
4929,D1,2017,05/11/2017,Augsburg,Leverkusen,-1,-1
4930,D1,2017,05/05/2018,Werder Bremen,Leverkusen,-1,-1
4931,D1,2017,10/09/2017,Mainz,Leverkusen,-1,-1
4932,D1,2017,27/11/2017,Ein Frankfurt,Leverkusen,-1,-1
4933,D1,2017,05/02/2018,Freiburg,Leverkusen,-1,-1
4934,D2,2017,11/12/2017,Fortuna Dusseldorf,Nurnberg,-1,-1
4935,D2,2017,29/01/2018,Union Berlin,Nurnberg,-1,-1
4936,D2,2017,02/04/2018,Dresden,Nurnberg,-1,-1
4937,D2,2017,12/03/2018,Bielefeld,Nurnberg,-1,-1
4938,D2,2017,25/09/2017,Greuther Furth,Nurnberg,-1,-1
4939,D2,2017,12/02/2018,St Pauli,Nurnberg,-1,-1
4940,D2,2017,28/08/2017,Erzgebirge Aue,Nurnberg,-1,-1
4941,D2,2017,06/05/2018,Sandhausen,Nurnberg,-1,-1
4942,D2,2017,23/04/2018,Kiel,Nurnberg,-1,-1
4943,D2,2017,07/08/2017,Regensburg,Nurnberg,-1,-1
4944,D2,2017,27/11/2017,Braunschweig,Nurnberg,-1,-1
4945,D2,2017,16/04/2018,Ingolstadt,Nurnberg,-1,-1
4946,D2,2017,18/12/2017,Kaiserslautern,Nurnberg,-1,-1
4947,D2,2017,17/09/2017,Duisburg,Nurnberg,-1,-1
4948,D2,2017,26/02/2018,Bochum,Nurnberg,-1,-1
4949,D2,2017,16/10/2017,Darmstadt,Nurnberg,-1,-1
4950,D2,2017,30/10/2017,Heidenheim,Nurnberg,-1,-1
4951,D1,2017,23/04/2018,FC Koln,Schalke 04,-1,-1
4952,D1,2017,15/01/2018,RB Leipzig,Schalke 04,-1,-1
4953,D1,2017,09/04/2018,Hamburg,Schalke 04,-1,-1
4954,D1,2017,24/09/2017,Hoffenheim,Schalke 04,-1,-1
4955,D1,2017,27/08/2017,Hannover,Schalke 04,-1,-1
4956,D1,2017,17/09/2017,Werder Bremen,Schalke 04,-1,-1
4957,D1,2017,27/11/2017,Dortmund,Schalke 04,-1,-1
4958,D1,2017,05/05/2018,Augsburg,Schalke 04,-1,-1
4959,D1,2017,17/12/2017,Ein Frankfurt,Schalke 04,-1,-1
4960,D1,2017,29/01/2018,Stuttgart,Schalke 04,-1,-1
4961,D1,2017,12/02/2018,Bayern Munich,Schalke 04,-1,-1
4962,D1,2017,15/10/2017,Hertha,Schalke 04,-1,-1
4963,D1,2017,10/12/2017,M'gladbach,Schalke 04,-1,-1
4964,D1,2017,05/11/2017,Freiburg,Schalke 04,-1,-1
4965,D1,2017,12/03/2018,Mainz,Schalke 04,-1,-1
4966,D1,2017,18/03/2018,Wolfsburg,Schalke 04,-1,-1
4967,D1,2017,26/02/2018,Leverkusen,Schalke 04,-1,-1
4968,D1,2017,27/11/2017,Hannover,Stuttgart,-1,-1
4969,D1,2017,03/12/2017,Werder Bremen,Stuttgart,-1,-1
4970,D1,2017,22/10/2017,RB Leipzig,Stuttgart,-1,-1
4971,D1,2017,19/02/2018,Augsburg,Stuttgart,-1,-1
4972,D1,2017,09/04/2018,Dortmund,Stuttgart,-1,-1
4973,D1,2017,13/12/2017,Hoffenheim,Stuttgart,-1,-1
4974,D1,2017,20/08/2017,Hertha,Stuttgart,-1,-1
4975,D1,2017,12/05/2018,Bayern Munich,Stuttgart,-1,-1
4976,D1,2017,30/04/2018,Leverkusen,Stuttgart,-1,-1
4977,D1,2017,18/03/2018,Freiburg,Stuttgart,-1,-1
4978,D1,2017,05/02/2018,Wolfsburg,Stuttgart,-1,-1
4979,D1,2017,22/01/2018,Mainz,Stuttgart,-1,-1
4980,D1,2017,01/10/2017,Ein Frankfurt,Stuttgart,-1,-1
4981,D1,2017,05/03/2018,FC Koln,Stuttgart,-1,-1
4982,D1,2017,10/09/2017,Schalke 04,Stuttgart,-1,-1
4983,D1,2017,20/09/2017,M'gladbach,Stuttgart,-1,-1
4984,D1,2017,05/11/2017,Hamburg,Stuttgart,-1,-1
4985,D1,2017,22/10/2017,FC Koln,Werder Bremen,-1,-1
4986,D1,2017,19/02/2018,Freiburg,Werder Bremen,-1,-1
4987,D1,2017,22/01/2018,Bayern Munich,Werder Bremen,-1,-1
4988,D1,2017,20/08/2017,Hoffenheim,Werder Bremen,-1,-1
4989,D1,2017,05/11/2017,Ein Frankfurt,Werder Bremen,-1,-1
4990,D1,2017,01/10/2017,Hamburg,Werder Bremen,-1,-1
4991,D1,2017,27/11/2017,RB Leipzig,Werder Bremen,-1,-1
4992,D1,2017,13/12/2017,Leverkusen,Werder Bremen,-1,-1
4993,D1,2017,10/09/2017,Hertha,Werder Bremen,-1,-1
4994,D1,2017,12/05/2018,Mainz,Werder Bremen,-1,-1
4995,D1,2017,05/02/2018,Schalke 04,Werder Bremen,-1,-1
4996,D1,2017,09/04/2018,Hannover,Werder Bremen,-1,-1
4997,D1,2017,10/12/2017,Dortmund,Werder Bremen,-1,-1
4998,D1,2017,20/09/2017,Wolfsburg,Werder Bremen,-1,-1
4999,D1,2017,05/03/2018,M'gladbach,Werder Bremen,-1,-1
5000,D1,2017,18/03/2018,Augsburg,Werder Bremen,-1,-1
5001,D1,2017,23/04/2018,Stuttgart,Werder Bremen,-1,-1
5002,D2,2017,19/03/2018,Sandhausen,Bochum,-1,-1
5003,D2,2017,05/02/2018,Dresden,Bochum,-1,-1
5004,D2,2017,06/11/2017,Kaiserslautern,Bochum,-1,-1
5005,D2,2017,05/03/2018,Ingolstadt,Bochum,-1,-1
5006,D2,2017,21/08/2017,Bielefeld,Bochum,-1,-1
5007,D2,2017,27/11/2017,Erzgebirge Aue,Bochum,-1,-1
5008,D2,2017,02/10/2017,Kiel,Bochum,-1,-1
5009,D2,2017,11/12/2017,Regensburg,Bochum,-1,-1
5010,D2,2017,18/12/2017,St Pauli,Bochum,-1,-1
5011,D2,2017,06/05/2018,Union Berlin,Bochum,-1,-1
5012,D2,2017,11/09/2017,Darmstadt,Bochum,-1,-1
5013,D2,2017,09/04/2018,Fortuna Dusseldorf,Bochum,-1,-1
5014,D2,2017,23/04/2018,Greuther Furth,Bochum,-1,-1
5015,D2,2017,19/02/2018,Heidenheim,Bochum,-1,-1
5016,D2,2017,21/09/2017,Nurnberg,Bochum,-1,-1
5017,D2,2017,23/10/2017,Braunschweig,Bochum,-1,-1
5018,D2,2017,07/08/2017,Duisburg,Bochum,-1,-1
5019,D1,2017,16/04/2018,Stuttgart,Hannover,-1,-1
5020,D1,2017,19/11/2017,Werder Bremen,Hannover,-1,-1
5021,D1,2017,20/08/2017,Mainz,Hannover,-1,-1
5022,D1,2017,03/12/2017,Bayern Munich,Hannover,-1,-1
5023,D1,2017,13/12/2017,Hertha,Hannover,-1,-1
5024,D1,2017,01/10/2017,M'gladbach,Hannover,-1,-1
5025,D1,2017,12/05/2018,Leverkusen,Hannover,-1,-1
5026,D1,2017,05/03/2018,Ein Frankfurt,Hannover,-1,-1
5027,D1,2017,19/02/2018,FC Koln,Hannover,-1,-1
5028,D1,2017,18/03/2018,Dortmund,Hannover,-1,-1
5029,D1,2017,10/09/2017,Wolfsburg,Hannover,-1,-1
5030,D1,2017,22/10/2017,Augsburg,Hannover,-1,-1
5031,D1,2017,05/02/2018,Hamburg,Hannover,-1,-1
5032,D1,2017,20/09/2017,Freiburg,Hannover,-1,-1
5033,D1,2017,30/04/2018,Hoffenheim,Hannover,-1,-1
5034,D1,2017,05/11/2017,RB Leipzig,Hannover,-1,-1
5035,D1,2017,22/01/2018,Schalke 04,Hannover,-1,-1
5036,D1,2017,24/09/2017,Mainz,Hertha,-1,-1
5037,D1,2017,05/03/2018,Schalke 04,Hertha,-1,-1
5038,D1,2017,05/05/2018,Hannover,Hertha,-1,-1
5039,D1,2017,05/11/2017,Wolfsburg,Hertha,-1,-1
5040,D1,2017,15/01/2018,Stuttgart,Hertha,-1,-1
5041,D1,2017,17/09/2017,Hoffenheim,Hertha,-1,-1
5042,D1,2017,23/04/2018,Ein Frankfurt,Hertha,-1,-1
5043,D1,2017,09/04/2018,M'gladbach,Hertha,-1,-1
5044,D1,2017,27/11/2017,FC Koln,Hertha,-1,-1
5045,D1,2017,18/03/2018,Hamburg,Hertha,-1,-1
5046,D1,2017,10/12/2017,Augsburg,Hertha,-1,-1
5047,D1,2017,12/02/2018,Leverkusen,Hertha,-1,-1
5048,D1,2017,27/08/2017,Dortmund,Hertha,-1,-1
5049,D1,2017,17/12/2017,RB Leipzig,Hertha,-1,-1
5050,D1,2017,26/02/2018,Bayern Munich,Hertha,-1,-1
5051,D1,2017,22/10/2017,Freiburg,Hertha,-1,-1
5052,D1,2017,29/01/2018,Werder Bremen,Hertha,-1,-1
5053,D1,2017,22/10/2017,Schalke 04,Mainz,-1,-1
5054,D1,2017,18/03/2018,Ein Frankfurt,Mainz,-1,-1
5055,D1,2017,27/11/2017,Freiburg,Mainz,-1,-1
5056,D1,2017,01/10/2017,Wolfsburg,Mainz,-1,-1
5057,D1,2017,19/02/2018,Hertha,Mainz,-1,-1
5058,D1,2017,05/05/2018,Dortmund,Mainz,-1,-1
5059,D1,2017,17/09/2017,Bayern Munich,Mainz,-1,-1
5060,D1,2017,15/01/2018,Hannover,Mainz,-1,-1
5061,D1,2017,29/01/2018,Leverkusen,Mainz,-1,-1
5062,D1,2017,12/02/2018,Hoffenheim,Mainz,-1,-1
5063,D1,2017,09/04/2018,FC Koln,Mainz,-1,-1
5064,D1,2017,05/03/2018,Hamburg,Mainz,-1,-1
5065,D1,2017,10/12/2017,RB Leipzig,Mainz,-1,-1
5066,D1,2017,27/08/2017,Stuttgart,Mainz,-1,-1
5067,D1,2017,17/12/2017,Werder Bremen,Mainz,-1,-1
5068,D1,2017,05/11/2017,M'gladbach,Mainz,-1,-1
5069,D1,2017,23/04/2018,Augsburg,Mainz,-1,-1
5070,D2,2017,04/12/2017,Bielefeld,St Pauli,-1,-1
5071,D2,2017,21/09/2017,Kiel,St Pauli,-1,-1
5072,D2,2017,21/08/2017,Darmstadt,St Pauli,-1,-1
5073,D2,2017,19/03/2018,Kaiserslautern,St Pauli,-1,-1
5074,D2,2017,27/11/2017,Greuther Furth,St Pauli,-1,-1
5075,D2,2017,25/01/2018,Dresden,St Pauli,-1,-1
5076,D2,2017,05/03/2018,Fortuna Dusseldorf,St Pauli,-1,-1
5077,D2,2017,23/04/2018,Regensburg,St Pauli,-1,-1
5078,D2,2017,28/07/2017,Bochum,St Pauli,-1,-1
5079,D2,2017,19/02/2018,Ingolstadt,St Pauli,-1,-1
5080,D2,2017,23/10/2017,Sandhausen,St Pauli,-1,-1
5081,D2,2017,09/04/2018,Erzgebirge Aue,St Pauli,-1,-1
5082,D2,2017,02/10/2017,Braunschweig,St Pauli,-1,-1
5083,D2,2017,05/02/2018,Heidenheim,St Pauli,-1,-1
5084,D2,2017,11/09/2017,Nurnberg,St Pauli,-1,-1
5085,D2,2017,13/05/2018,Duisburg,St Pauli,-1,-1
5086,D2,2017,06/11/2017,Union Berlin,St Pauli,-1,-1
5087,D1,2017,17/12/2017,FC Koln,Wolfsburg,-1,-1
5088,D1,2017,17/09/2017,Stuttgart,Wolfsburg,-1,-1
5089,D1,2017,02/04/2018,Hertha,Wolfsburg,-1,-1
5090,D1,2017,29/01/2018,Hannover,Wolfsburg,-1,-1
5091,D1,2017,15/10/2017,Leverkusen,Wolfsburg,-1,-1
5092,D1,2017,12/03/2018,Hoffenheim,Wolfsburg,-1,-1
5093,D1,2017,24/09/2017,Bayern Munich,Wolfsburg,-1,-1
5094,D1,2017,12/02/2018,Werder Bremen,Wolfsburg,-1,-1
5095,D1,2017,05/05/2018,RB Leipzig,Wolfsburg,-1,-1
5096,D1,2017,26/02/2018,Mainz,Wolfsburg,-1,-1
5097,D1,2017,10/12/2017,Hamburg,Wolfsburg,-1,-1
5098,D1,2017,27/08/2017,Ein Frankfurt,Wolfsburg,-1,-1
5099,D1,2017,27/11/2017,Augsburg,Wolfsburg,-1,-1
5100,D1,2017,09/04/2018,Freiburg,Wolfsburg,-1,-1
5101,D1,2017,15/01/2018,Dortmund,Wolfsburg,-1,-1
5102,D1,2017,23/04/2018,M'gladbach,Wolfsburg,-1,-1
5103,D1,2017,29/10/2017,Schalke 04,Wolfsburg,-1,-1
5104,D1,2017,24/09/2017,Dortmund,M'gladbach,-1,-1
5105,D1,2017,16/04/2018,Bayern Munich,M'gladbach,-1,-1
5106,D1,2017,30/04/2018,Schalke 04,M'gladbach,-1,-1
5107,D1,2017,13/12/2017,Freiburg,M'gladbach,-1,-1
5108,D1,2017,03/12/2017,Wolfsburg,M'gladbach,-1,-1
5109,D1,2017,12/03/2018,Leverkusen,M'gladbach,-1,-1
5110,D1,2017,12/02/2018,Stuttgart,M'gladbach,-1,-1
5111,D1,2017,17/09/2017,RB Leipzig,M'gladbach,-1,-1
5112,D1,2017,27/08/2017,Augsburg,M'gladbach,-1,-1
5113,D1,2017,26/02/2018,Hannover,M'gladbach,-1,-1
5114,D1,2017,19/11/2017,Hertha,M'gladbach,-1,-1
5115,D1,2017,29/01/2018,Ein Frankfurt,M'gladbach,-1,-1
5116,D1,2017,02/04/2018,Mainz,M'gladbach,-1,-1
5117,D1,2017,15/01/2018,FC Koln,M'gladbach,-1,-1
5118,D1,2017,15/10/2017,Werder Bremen,M'gladbach,-1,-1
5119,D1,2017,29/10/2017,Hoffenheim,M'gladbach,-1,-1
5120,D1,2017,12/05/2018,Hamburg,M'gladbach,-1,-1
5121,D2,2017,06/11/2017,Erzgebirge Aue,Bielefeld,-1,-1
5122,D2,2017,17/09/2017,Darmstadt,Bielefeld,-1,-1
5123,D2,2017,19/03/2018,Fortuna Dusseldorf,Bielefeld,-1,-1
5124,D2,2017,05/03/2018,Heidenheim,Bielefeld,-1,-1
5125,D2,2017,29/01/2018,Bochum,Bielefeld,-1,-1
5126,D2,2017,02/10/2017,Nurnberg,Bielefeld,-1,-1
5127,D2,2017,21/09/2017,Dresden,Bielefeld,-1,-1
5128,D2,2017,18/12/2017,Regensburg,Bielefeld,-1,-1
5129,D2,2017,06/05/2018,St Pauli,Bielefeld,-1,-1
5130,D2,2017,28/08/2017,Union Berlin,Bielefeld,-1,-1
5131,D2,2017,12/02/2018,Duisburg,Bielefeld,-1,-1
5132,D2,2017,23/04/2018,Braunschweig,Bielefeld,-1,-1
5133,D2,2017,07/08/2017,Greuther Furth,Bielefeld,-1,-1
5134,D2,2017,09/04/2018,Ingolstadt,Bielefeld,-1,-1
5135,D2,2017,23/10/2017,Kiel,Bielefeld,-1,-1
5136,D2,2017,27/11/2017,Kaiserslautern,Bielefeld,-1,-1
5137,D2,2017,11/12/2017,Sandhausen,Bielefeld,-1,-1
5138,D2,2017,05/03/2018,Nurnberg,Greuther Furth,-1,-1
5139,D2,2017,05/02/2018,Ingolstadt,Greuther Furth,-1,-1
5140,D2,2017,09/04/2018,Sandhausen,Greuther Furth,-1,-1
5141,D2,2017,06/11/2017,Regensburg,Greuther Furth,-1,-1
5142,D2,2017,11/09/2017,Dresden,Greuther Furth,-1,-1
5143,D2,2017,21/08/2017,Kiel,Greuther Furth,-1,-1
5144,D2,2017,04/12/2017,Duisburg,Greuther Furth,-1,-1
5145,D2,2017,13/05/2018,Heidenheim,Greuther Furth,-1,-1
5146,D2,2017,19/03/2018,Erzgebirge Aue,Greuther Furth,-1,-1
5147,D2,2017,21/09/2017,Braunschweig,Greuther Furth,-1,-1
5148,D2,2017,31/07/2017,Darmstadt,Greuther Furth,-1,-1
5149,D2,2017,25/01/2018,Bielefeld,Greuther Furth,-1,-1
5150,D2,2017,02/10/2017,Kaiserslautern,Greuther Furth,-1,-1
5151,D2,2017,30/04/2018,St Pauli,Greuther Furth,-1,-1
5152,D2,2017,23/10/2017,Union Berlin,Greuther Furth,-1,-1
5153,D2,2017,19/02/2018,Fortuna Dusseldorf,Greuther Furth,-1,-1
5154,D2,2017,20/11/2017,Bochum,Greuther Furth,-1,-1
5155,D2,2017,02/10/2017,Erzgebirge Aue,Union Berlin,-1,-1
5156,D2,2017,05/02/2018,Bielefeld,Union Berlin,-1,-1
5157,D2,2017,13/05/2018,Dresden,Union Berlin,-1,-1
5158,D2,2017,30/04/2018,Darmstadt,Union Berlin,-1,-1
5159,D2,2017,04/12/2017,Bochum,Union Berlin,-1,-1
5160,D2,2017,30/10/2017,Duisburg,Union Berlin,-1,-1
5161,D2,2017,16/10/2017,Regensburg,Union Berlin,-1,-1
5162,D2,2017,02/04/2018,Greuther Furth,Union Berlin,-1,-1
5163,D2,2017,19/02/2018,Braunschweig,Union Berlin,-1,-1
5164,D2,2017,05/03/2018,Kaiserslautern,Union Berlin,-1,-1
5165,D2,2017,21/09/2017,Sandhausen,Union Berlin,-1,-1
5166,D2,2017,21/08/2017,Nurnberg,Union Berlin,-1,-1
5167,D2,2017,31/07/2017,Ingolstadt,Union Berlin,-1,-1
5168,D2,2017,25/01/2018,Kiel,Union Berlin,-1,-1
5169,D2,2017,16/04/2018,St Pauli,Union Berlin,-1,-1
